step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
13275,61,2916,33.13636364,1.803990865,61,8031,0.08217294,61,8031
13280,60,2318,26.34090909,2.495828724,60,7036,0.079568366,60,7036
13285,54,1607,18.05617978,3.342802491,54,6502,0.135020347,54,6502
13290,45,1273,14.97647059,3.159275489,45,6578,0.14162352,45,6578
13295,48,1493,17.16091954,3.304311312,48,6770,0.151136038,48,6770
13300,56,1759,20.69411765,2.987245787,56,7025,0.108677488,56,7025
13305,62,2056,23.1011236,2.664318922,62,7322,0.078102587,62,7322
13310,67,2380,27.35632184,1.768936743,67,7646,0.062831488,67,7646
13315,74,2733,31.05681818,1.328257601,74,7999,0.045137876,74,7999
13320,73,2943,33.44318182,1.427859858,73,8039,0.054266188,73,8039
13325,64,3037,33.74444444,2.131583529,64,7726,0.098360073,64,7726
13330,60,3173,35.25555556,3.009930598,60,7176,0.103057259,60,7176
13335,55,3280,36.44444444,3.194089348,55,6796,0.119371699,55,6796
13340,47,3387,39.84705882,3.17909566,47,6902,0.156931722,47,6902
13345,50,3619,40.66292135,3.390992601,50,7108,0.155258897,50,7108
13350,56,3887,44.67816092,2.917533718,56,7367,0.10071984,56,7367
13355,63,4190,48.16091954,2.485197348,63,7670,0.078263378,63,7670
13360,69,4524,53.22352941,1.746915082,69,8004,0.058528878,69,8004
13365,68,4743,55.8,1.431624659,68,8072,0.066925428,68,8072
13370,62,4880,58.0952381,2.228186057,62,8224,0.108974041,62,8224
13375,56,5020,57.04545455,3.028141568,56,8278,0.11639779,56,8278
13380,52,5205,62.71084337,3.307200494,52,8362,0.143039067,52,8362
13385,47,5373,62.47674419,3.27681775,47,8546,0.159254469,47,8546
13390,52,5598,68.26829268,2.975848459,52,8742,0.108903689,52,8742
13395,57,5871,69.07058824,3.689254801,57,8994,0.139835614,57,8994
13400,60,6169,78.08860759,2.903765173,60,9292,0.092050205,60,9292
13405,62,6477,80.9625,2.676826557,62,9600,0.109472092,62,9600
13410,64,6794,91.81081081,1.62660416,64,9917,0.068490327,64,9917
13415,60,6130,80.65789474,1.813351604,60,9477,0.101217595,60,9477
13420,52,4811,63.30263158,2.550900107,52,8012,0.113306139,52,8012
13425,46,3485,44.67948718,3.22856934,46,6538,0.110011353,46,6538
13430,39,2577,33.46753247,3.496366889,39,6393,0.174617752,39,6393
13435,37,1979,26.74324324,3.608335602,37,6549,0.177143281,37,6549
13440,45,2190,28.44155844,3.377459342,45,6759,0.121257468,45,6759
13445,50,2428,29.97530864,2.642748869,50,6997,0.119722254,50,6997
13450,57,2703,33.37037037,1.892514497,57,7272,0.062634365,57,7272
13455,65,3012,37.18518519,1.662376904,65,7583,0.064039132,65,7583
13460,73,3363,40.51807229,1.386241516,73,7934,0.047516878,73,7934
13465,74,3733,43.40697674,1.809919746,74,8304,0.092965629,74,8304
13470,69,3871,45.01162791,1.358609181,69,8063,0.080603206,69,8063
13475,63,3863,44.91860465,1.963765084,63,7317,0.070720336,63,7317
13480,58,3891,42.75824176,3.045196865,58,6562,0.109811074,58,6562
13485,50,3885,45.1744186,2.242744395,50,6816,0.091717004,50,6816
13490,51,3979,45.73563218,3.032345127,51,7036,0.155892146,51,7036
13495,57,4249,47.21111111,2.6043052,57,7301,0.084413869,57,7301
13500,65,4559,49.02150538,2.369597094,65,7611,0.077338253,65,7611
13505,73,4906,53.91208791,1.37430468,73,7958,0.051667608,73,7958
13510,80,5297,56.95698925,1.215898263,80,8350,0.051457229,80,8350
13515,84,5715,60.79787234,1.09416423,84,8768,0.042300615,84,8768
13520,80,5345,55.10309278,1.345442931,80,8852,0.050883064,80,8852
13525,74,4564,48.55319149,1.77944438,74,8647,0.067074274,74,8647
13530,67,3908,40.28865979,2.489500039,67,8270,0.092319755,67,8270
13535,56,3586,38.55913978,2.492150931,56,8412,0.10830149,56,8412
13540,54,3699,38.53125,3.075992984,54,8653,0.145939643,54,8653
13545,60,3987,41.96842105,2.767953126,60,8936,0.107349801,60,8936
13550,69,4311,44.44329897,2.28674724,69,9260,0.097601856,69,9260
13555,74,4674,51.36263736,1.290669054,74,9623,0.047491003,74,9623
13560,81,5068,53.91489362,1.525881631,81,10018,0.049284784,81,10018
13565,82,5478,58.27659574,1.336411758,82,10428,0.04210296,82,10428
13570,84,5897,62.73404255,1.352677484,84,10847,0.06285854,84,10847
13575,79,6086,64.74468085,1.199794972,79,10916,0.053622049,79,10916
13580,71,6126,63.15463918,1.989868018,71,10638,0.086226997,71,10638
13585,66,6216,64.08247423,2.469387224,66,10152,0.087918507,66,10152
13590,58,6224,62.86868687,2.586672396,58,10437,0.111505721,58,10437
13595,57,6440,69.24731183,2.750818899,57,10699,0.114411235,57,10699
13600,64,6746,72.53763441,2.634921481,64,11004,0.105900163,64,11004
13605,64,6993,76.01086957,1.955345919,64,11067,0.060386828,64,11067
13610,63,7217,77.60215054,2.726002142,63,10942,0.127562868,63,10942
13615,60,7458,81.06521739,3.009348037,60,10746,0.115685625,60,10746
13620,54,7666,85.17777778,2.70049588,54,10999,0.112373387,54,10999
13625,60,7955,89.38202247,2.752818914,60,11265,0.106533669,60,11265
13630,66,8271,93.98863636,2.581191986,66,11582,0.054496868,66,11582
13635,67,7717,88.70114943,2.230420509,67,11221,0.080522211,67,11221
13640,58,6576,80.19512195,2.082576281,58,10192,0.070988013,58,10192
13645,56,5714,67.22352941,2.981140977,56,8492,0.121658448,56,8492
13650,43,4772,58.19512195,3.007335657,43,8713,0.139185324,43,8713
13655,44,4135,51.6875,2.973035199,44,8905,0.13737734,44,8905
13660,52,4376,52.0952381,3.144842488,52,9146,0.10986719,52,9146
13665,60,4659,53.55172414,2.286307637,60,9429,0.078892155,60,9429
13670,67,4979,57.89534884,1.590776469,67,9749,0.078532987,67,9749
13675,73,5330,59.22222222,1.326570877,73,10101,0.041596223,73,10101
13680,74,5554,63.11363636,1.317633423,74,9927,0.052205324,74,9927
13685,65,5678,60.40425532,2.433276786,65,9471,0.113078982,65,9471
13690,63,5788,62.91304348,2.860860682,63,8609,0.093288527,63,8609
13695,52,5865,62.39361702,2.974722428,52,8683,0.135564322,52,8683
13700,55,6029,68.51136364,2.751426234,55,8939,0.127430764,55,8939
13705,59,6319,66.51578947,3.016638374,59,9229,0.11671466,59,9229
13710,69,6642,69.91578947,2.101645161,69,9552,0.076021127,69,9552
13715,73,7000,72.91666667,1.370185405,73,9910,0.044901126,73,9910
13720,84,7394,75.44897959,1.024053531,84,10306,0.037862717,84,10306
13725,90,7830,78.3,1.12983893,90,10744,0.059875722,90,10744
13730,90,8280,82.8,0.978652749,90,11194,0.037875278,90,11194
13735,86,8050,77.40384615,1.353876899,86,11290,0.059786786,86,11290
13740,80,7367,72.94059406,1.639403487,80,11101,0.065317032,80,11101
13745,71,6843,65.79807692,2.383094735,71,10636,0.081817941,71,10636
13750,68,6742,67.42,2.857703429,68,10408,0.110343458,68,10408
13755,56,6779,66.46078431,3.225572908,56,10569,0.161471917,56,10569
13760,60,7049,69.79207921,2.994799225,60,10811,0.143630165,60,10811
13765,68,7375,72.30392157,2.798233847,68,11118,0.111566337,68,11118
13770,74,7732,78.89795918,2.127184255,74,11475,0.049021091,74,11475
13775,80,8118,82.83673469,1.921635319,80,11861,0.064613797,80,11861
13780,82,8527,91.68817204,1.370210149,82,12270,0.054569833,82,12270
13785,84,8943,95.13829787,1.375170296,84,12686,0.052170673,84,12686
13790,84,9363,98.55789474,1.493299753,84,13106,0.062834184,84,13106
13795,80,9559,99.57291667,1.462735691,80,13229,0.058617959,80,13229
13800,73,9600,102.1276596,1.827527819,73,12961,0.0683708,73,12961
13805,66,9701,98.98979592,2.49884788,66,12789,0.078658193,66,12789
13810,60,9836,102.4583333,2.45548652,60,13084,0.106480297,60,13084
13815,63,10136,108.9892473,2.324244564,63,13364,0.098460793,63,13364
13820,69,10469,111.3723404,2.476311145,69,13694,0.05350475,69,13694
13825,76,10835,116.5053763,2.251975332,76,14060,0.077698811,76,14060
13830,74,11111,122.0989011,1.424816363,74,14234,0.072603408,74,14234
13835,70,11335,127.3595506,1.682589448,70,14250,0.071985363,70,14250
13840,63,11556,121.6421053,2.808785875,63,14262,0.110278434,63,14262
13845,60,11820,128.4782609,2.319619814,60,14551,0.092406498,60,14551
13850,66,12132,130.4516129,2.524793369,66,14839,0.096477075,66,14839
13855,71,12479,140.2134831,2.462173947,71,15185,0.064229857,71,15185
13860,68,11859,134.7613636,1.75278914,68,14851,0.056949904,68,14851
13865,62,10599,124.6941176,2.404570926,62,13214,0.0954553,62,13214
13870,56,9639,110.7931034,2.944069419,56,12205,0.108685985,56,12205
13875,47,8303,98.8452381,2.911776674,47,12443,0.149650969,47,12443
13880,47,7904,94.0952381,3.058503757,47,12634,0.150235509,47,12634
13885,55,8160,92.72727273,3.256372308,55,12881,0.125830865,55,12881
13890,61,8455,92.91208791,2.601370359,61,13176,0.089562913,61,13176
13895,71,8791,97.67777778,1.744287238,71,13512,0.052100657,71,13512
13900,77,9159,97.43617021,1.896224276,77,13882,0.102758164,77,13882
13905,83,9560,103.9130435,1.153892063,83,14283,0.042246723,83,14283
13910,78,9768,100.7010309,1.482267562,78,14123,0.076578676,78,14123
13915,72,9835,104.6276596,1.803818812,72,13236,0.059358904,72,13236
13920,66,9925,101.2755102,2.783827287,66,12761,0.10246983,66,12761
13925,57,9969,106.0531915,2.423651997,57,13047,0.118330571,57,13047
13930,59,10116,106.4842105,2.66987379,59,13301,0.125894129,59,13301
13935,65,10429,106.4183673,2.766833049,65,13610,0.097241702,65,13610
13940,73,10777,106.7029703,2.11900789,73,13958,0.089626432,73,13958
13945,81,11164,109.4509804,1.635375609,81,14347,0.060722218,81,14347
13950,88,11591,111.4519231,1.442720969,88,14774,0.054840718,88,14774
13955,92,12049,120.49,1.010412178,92,15232,0.037923868,92,15232
13960,92,12509,121.4466019,1.138733914,92,15692,0.048016464,92,15692
13965,89,12262,120.2156863,0.920948097,89,15827,0.043058616,89,15827
13970,80,11539,106.8425926,2.12858926,80,15652,0.098767888,80,15652
13975,77,11249,104.1574074,2.329353338,77,15285,0.082790458,77,15285
13980,67,11193,105.5943396,2.266276872,67,15621,0.107107714,67,15621
13985,70,11495,107.4299065,2.612789657,70,15935,0.106521295,70,15935
13990,74,11858,114.0192308,2.263491515,74,16298,0.084332347,74,16298
13995,82,12253,118.961165,1.751243567,82,16693,0.05550929,82,16693
14000,88,12680,129.3877551,0.985435381,88,17120,0.037865073,88,17120
14005,90,13130,128.7254902,1.490355859,90,17570,0.066078148,90,17570
14010,90,13580,135.8,1.051197031,90,18020,0.030886499,90,18020
14015,92,14038,137.627451,1.255131645,92,18478,0.037738157,92,18478
14020,86,14261,139.8137255,1.266044994,86,18621,0.047475283,86,18621
14025,79,14326,140.4509804,1.559919894,79,18458,0.07198763,79,18458
14030,74,14454,138.9807692,2.373526817,74,18148,0.090485961,74,18148
14035,65,14574,136.2056075,2.352331507,65,18477,0.09650871,65,18477
14040,70,14910,147.6237624,2.49950766,70,18801,0.096592975,70,18801
14045,76,15276,146.8846154,2.507019688,76,19167,0.07750902,76,19167
14050,78,15587,155.87,1.813030573,78,19343,0.046632192,78,19343
14055,73,15866,160.2626263,2.01617696,73,19362,0.089272724,73,19362
14060,69,16162,164.9183673,2.621765467,69,19353,0.089062764,69,19353
14065,68,16500,165,3.312753313,68,19474,0.13233817,68,19474
14070,67,16788,178.5957447,2.23519835,67,19791,0.082767506,67,19791
14075,72,17136,182.2978723,2.100533983,72,20113,0.066627854,72,20113
14080,74,17502,190.2391304,2.476879215,74,20476,0.069582064,74,20476
14085,68,17782,193.2826087,2.265888281,68,20769,0.094595246,68,20769
14090,66,18068,203.011236,2.446434425,66,21003,0.095861396,66,21003
14095,69,18408,204.5333333,2.686530117,69,21310,0.083205773,69,21310
14100,66,17714,205.9767442,2.112881548,66,20919,0.061833477,66,20919
14105,60,16314,189.6976744,2.572682644,60,19450,0.100643464,60,19450
14110,53,15080,179.5238095,3.422013116,53,17962,0.129665085,53,17962
14115,44,13680,159.0697674,3.161784773,44,18150,0.165837859,44,18150
14120,39,13123,160.0365854,3.111106945,39,18271,0.160358513,39,18271
14125,46,13343,148.2555556,3.568964934,46,18406,0.162029394,46,18406
14130,55,13606,151.1777778,3.454895865,55,18657,0.124596152,55,18657
14135,62,13901,154.4555556,2.563302386,62,18952,0.098661969,62,18952
14140,70,14234,161.75,2.046325813,70,19285,0.070199398,70,19285
14145,74,14596,169.7209302,1.681774144,74,19647,0.074533215,74,19647
14150,71,14755,171.5697674,1.221833514,71,19924,0.075106534,71,19924
14155,69,15068,173.1954023,2.215241503,69,20138,0.10573866,69,20138
14160,71,15417,173.2247191,2.301255009,71,20468,0.070735377,71,20468
14165,68,15717,176.5955056,1.959259994,68,20794,0.066891718,68,20794
14170,67,16047,188.7882353,2.15455275,67,21104,0.08766383,67,21104
14175,68,16384,190.5116279,2.436248809,68,21435,0.057984383,68,21435
14180,69,16729,194.5232558,2.55293857,69,21780,0.073150707,69,21780
14185,70,17075,208.2317073,1.771053192,70,22126,0.098531078,70,22126
14190,72,17429,207.4880952,1.696587894,72,22478,0.070308019,72,22478
14195,73,17794,214.3855422,1.368349369,73,22833,0.054773387,73,22833
14200,70,17652,207.6705882,1.172604414,70,22308,0.081849577,70,22308
14205,63,17181,202.1294118,1.898618315,63,21233,0.081285417,63,21233
14210,59,16853,185.1978022,3.101788813,59,20422,0.130807106,59,20422
14215,48,16367,188.1264368,3.029855369,48,20104,0.127151158,48,20104
14220,47,16211,190.7176471,3.151387803,47,20282,0.146528584,47,20282
14225,53,16467,187.125,3.173714043,53,20520,0.120132111,53,20520
14230,61,16759,186.2111111,2.585220911,61,20803,0.069081493,61,20803
14235,69,17093,185.7934783,2.071522436,69,21127,0.079107759,69,21127
14240,77,17457,189.75,1.431851744,77,21481,0.065379196,77,21481
14245,83,17859,192.0322581,1.426630368,83,21874,0.065893398,83,21874
14250,83,18274,192.3578947,1.445627803,83,22279,0.065027452,83,22279
14255,79,18243,194.0744681,1.349887308,79,22510,0.047132773,79,22510
14260,70,18306,186.7959184,2.312217968,70,22595,0.121962704,70,22595
14265,72,18630,192.0618557,2.428264001,72,22673,0.080122898,72,22673
14270,73,18982,189.82,2.339414966,73,23011,0.095265717,73,23011
14275,77,19360,203.7894737,2.171667714,77,23363,0.065819577,77,23363
14280,79,19747,207.8631579,2.02183896,79,23730,0.058671753,79,23730
14285,73,19727,212.1182796,2.165459766,73,23437,0.0741677,73,23437
14290,63,19422,211.1086957,2.415508662,63,22500,0.099462855,63,22500
14295,60,19227,211.2857143,3.127562753,60,20932,0.11336213,60,20932
14300,48,18876,209.7333333,2.891878827,48,21168,0.134564201,48,21168
14305,52,18888,219.627907,2.827711309,52,21388,0.142334086,52,21388
14310,58,19172,208.3913043,3.091462921,58,21652,0.140611201,58,21652
14315,66,19481,211.75,2.04904176,66,21942,0.076365231,66,21942
14320,73,19833,208.7684211,1.791151918,73,22275,0.071875819,73,22275
14325,81,20219,210.6145833,1.299290276,81,22641,0.045961199,81,22641
14330,87,20645,208.5353535,1.582776299,87,23048,0.082800085,87,23048
14335,89,21084,212.969697,1.224428842,89,23462,0.046717405,89,23462
14340,85,21115,211.15,1.258964958,85,23690,0.0553601,85,23690
14345,77,21070,208.6138614,1.821131421,77,23757,0.084932455,77,23757
14350,76,21413,207.8932039,2.611992586,76,23783,0.090837665,76,23783
14355,76,21753,211.1941748,2.13305727,76,24114,0.085472345,76,24114
14360,79,22134,225.8571429,1.878407112,79,24447,0.062368297,79,24447
14365,83,22539,223.1584158,2.338903718,83,24819,0.065023889,83,24819
14370,83,22954,236.6391753,1.873270349,83,25204,0.065342792,83,25204
14375,77,23254,244.7789474,1.225643438,77,25469,0.051226808,77,25469
14380,75,23561,248.0105263,1.906816015,75,25680,0.075153059,75,25680
14385,79,23946,244.3469388,2.355892188,79,25950,0.067295383,79,25950
14390,73,24273,252.84375,1.764713116,73,26279,0.053592359,73,26279
14395,75,24639,256.65625,2.261331481,75,26589,0.082683381,75,26589
14400,75,25014,271.8913043,2.13701017,75,26928,0.045337142,75,26928
14405,77,25396,270.1702128,1.979218444,77,27280,0.073385214,77,27280
14410,79,25791,286.5666667,1.50755041,79,27638,0.060171655,79,27638
14415,75,25507,274.2688172,1.574768468,75,27315,0.083942515,75,27315
14420,68,24769,272.1868132,1.944020307,68,26377,0.072579875,68,26377
14425,66,24245,249.9484536,2.996195504,66,25427,0.114696082,66,25427
14430,54,23538,255.8478261,2.947504815,54,25493,0.144510254,54,25493
14435,53,23256,255.5604396,2.986418468,53,25675,0.148342901,53,25675
14440,61,23544,250.4680851,2.930271449,61,25912,0.111093414,61,25912
14445,67,23865,248.59375,2.414293809,67,26193,0.095615155,67,26193
14450,73,24220,247.1428571,1.813679389,73,26508,0.072341494,73,26508
14455,82,24613,248.6161616,1.570883164,82,26861,0.06811031,82,26861
14460,89,25044,258.185567,1.108809223,89,27252,0.040020305,89,27252
14465,89,25489,249.8921569,1.65996229,89,27657,0.058512101,89,27657
14470,85,25701,259.6060606,1.288801961,85,27566,0.04636829,85,27566
14475,76,25752,245.2571429,2.278908088,76,27104,0.104108463,76,27104
14480,72,25859,253.5196078,2.325486494,72,26218,0.077915395,72,26218
14485,63,25937,249.3942308,2.72826208,63,26496,0.131361556,63,26496
14490,65,26071,266.0306122,2.427681958,65,26753,0.114703226,65,26753
14495,73,26411,256.4174757,2.482425036,73,27045,0.105075752,73,27045
14500,81,26794,257.6346154,1.93085934,81,27378,0.07723693,81,27378
14505,87,27207,254.271028,1.409151803,87,27743,0.055358443,87,27743
14510,97,27668,253.8348624,1.275703555,97,28154,0.054627243,97,28154
14515,100,28154,255.9454545,1.108799097,100,28592,0.037211217,100,28592
14520,96,27929,256.2293578,0.899081673,96,28781,0.038422678,96,28781
14525,87,27579,248.4594595,1.59612265,87,28719,0.07814025,87,28719
14530,83,27719,245.300885,2.074701631,83,28629,0.074994845,83,28629
14535,82,28106,253.2072072,2.399109219,82,28641,0.100935479,82,28641
14540,81,28206,254.1081081,1.904406493,81,28555,0.082294384,81,28555
14545,79,28117,255.6090909,2.078550991,79,27770,0.065493457,79,27770
14550,79,28138,255.8,2.914848705,79,27361,0.109836836,79,27361
14555,66,27878,270.6601942,2.09173395,66,27329,0.075387955,66,27329
14560,63,27898,270.8543689,2.696816856,63,27489,0.140621801,63,27489
14565,65,28208,268.647619,2.460141845,65,27651,0.08705245,65,27651
14570,75,28565,259.6818182,2.822075389,75,27919,0.130356909,75,27919
14575,81,28956,270.6168224,2.173634553,81,28245,0.064478725,81,28245
14580,90,29376,267.0545455,1.691065312,90,28609,0.036365622,90,28609
14585,95,29841,278.8878505,1.345209433,95,29014,0.051723189,95,29014
14590,97,30318,286.0188679,0.998252105,97,29431,0.049222464,97,29431
14595,91,22797,213.0560748,1.282904122,91,27850,0.05969234,91,27850
14600,83,12735,116.8348624,1.558913447,83,24257,0.069188566,83,24257
14605,80,7279,66.17272727,2.503247579,80,18689,0.094477157,80,18689
14610,69,3712,34.05504587,2.122856806,69,19039,0.099047005,69,19039
14615,71,3091,28.88785047,2.482498362,71,19363,0.112152266,71,19363
14620,76,3460,31.17117117,2.534571045,76,19728,0.09812112,76,19728
14625,82,3857,35.71296296,1.726702518,82,20115,0.054100078,82,20115
14630,91,4296,39.41284404,1.595188339,91,20544,0.062758502,91,20544
14635,97,4771,45.43809524,0.976070107,97,21009,0.037468324,97,21009
14640,91,4655,43.10185185,1.156152067,91,21174,0.05702722,91,21174
14645,85,4159,38.86915888,1.473537302,85,21070,0.062241059,85,21070
14650,79,4104,36.97297297,2.444902106,79,20829,0.086375441,79,20829
14655,71,4287,39.33027523,2.526616049,71,21079,0.10866598,71,21079
14660,76,4649,43.44859813,2.242318109,76,21407,0.093993151,76,21407
14665,82,5046,47.60377358,2.138134514,82,21792,0.062434946,82,21792
14670,87,5471,51.13084112,2.055009427,87,22207,0.08421945,87,22207
14675,90,5914,58.55445545,1.395025596,90,22640,0.039964935,90,22640
14680,90,6364,62.39215686,1.475468385,90,23080,0.058181606,90,23080
14685,88,6645,65.79207921,1.003886467,88,23287,0.042950747,88,23287
14690,78,6807,64.82857143,2.179028986,78,23286,0.113776111,78,23286
14695,75,7041,66.4245283,2.329337666,75,23197,0.077644909,75,23197
14700,71,7354,69.37735849,2.316935547,71,23519,0.090506005,71,23519
14705,76,7724,74.26923077,2.188818829,76,23852,0.086223336,76,23852
14710,82,8124,79.64705882,2.010641246,82,24232,0.054079952,82,24232
14715,79,7593,73.00961538,2.018201849,79,24151,0.065025832,79,24151
14720,73,6439,67.07291667,1.55288304,73,23579,0.054050419,73,23579
14725,71,5581,55.25742574,2.849067567,71,22536,0.105360376,71,22536
14730,59,4649,47.92783505,2.308622968,59,22817,0.092625144,59,22817
14735,60,4027,41.94791667,2.559713387,60,23046,0.120120873,60,23046
14740,66,4343,44.77319588,2.69234715,66,23336,0.104282933,66,23336
14745,75,4691,45.99019608,2.181248354,75,23664,0.077242442,75,23664
14750,81,5082,50.31683168,1.536474401,81,24035,0.066904291,81,24035
14755,81,5180,49.33333333,1.176771496,81,24215,0.044365949,81,24215
14760,81,5115,49.66019417,1.719224919,81,24259,0.059942721,81,24259
14765,77,5317,48.77981651,2.452347968,77,24221,0.083219093,77,24221
14770,75,5639,53.7047619,2.142471067,75,24551,0.0831875,75,24551
14775,78,6016,56.22429907,2.26852032,78,24876,0.090002105,78,24876
14780,84,6425,62.37864078,2.14983791,84,25250,0.055505946,84,25250
14785,84,6537,63.46601942,1.581472867,84,25138,0.064183424,84,25138
14790,76,6438,65.03030303,1.958788336,76,24259,0.084520169,76,24259
14795,70,6414,62.88235294,2.582617775,70,23353,0.085100275,70,23353
14800,61,6281,63.44444444,2.653095162,61,23626,0.124852692,61,23626
14805,63,6353,64.82653061,2.676065767,63,23860,0.120874712,63,23860
14810,68,6684,65.52941176,2.793779683,68,24158,0.104375298,68,24158
14815,69,6780,63.96226415,2.016503083,69,24284,0.080574322,69,24284
14820,72,6761,66.28431373,1.826587234,72,24283,0.071923643,72,24283
14825,73,7005,64.86111111,2.386082948,73,24261,0.089600046,73,24261
14830,76,7338,70.55769231,1.960260477,76,24590,0.080917026,76,24590
14835,80,7718,71.46296296,2.358115621,80,24916,0.103223928,80,24916
14840,85,8136,78.23076923,2.108565427,85,25289,0.053837088,85,25289
14845,88,8570,80.8490566,2.210544584,88,25683,0.079516808,88,25683
14850,83,8897,87.2254902,1.813874623,83,25953,0.065823543,83,25953
14855,76,9175,89.95098039,2.070924317,76,26119,0.080873861,76,26119
14860,79,9559,94.64356436,2.491526267,79,26320,0.087100901,79,26320
14865,80,9955,98.56435644,2.375539131,80,26652,0.070012122,80,26652
14870,77,10289,103.9292929,2.072043658,77,26980,0.067591808,77,26980
14875,75,10652,112.1263158,2.317016259,75,27273,0.077899632,75,27273
14880,75,11027,117.3085106,2.409362207,75,27603,0.06511864,75,27603
14885,77,11408,121.3617021,2.344483848,77,27944,0.08001796,77,27944
14890,75,11760,130.6666667,1.450844628,75,28261,0.057860574,75,28261
14895,77,12145,136.4606742,1.491354609,77,28601,0.053341314,77,28601
14900,80,12536,136.2608696,1.491659154,80,28952,0.062136766,80,28952
14905,75,12311,133.8152174,1.324782298,75,28698,0.075575799,75,28698
14910,73,11768,123.8736842,1.986125078,73,27510,0.086136459,73,27510
14915,65,11226,118.1684211,2.518150174,65,26305,0.070870198,65,26305
14920,58,10426,108.6041667,2.678298256,58,26505,0.124800639,58,26505
14925,50,10202,112.1098901,2.633095048,50,26604,0.118615896,50,26604
14930,57,10469,106.8265306,3.318082717,57,26767,0.144505358,57,26767
14935,65,10777,109.9693878,2.870756024,65,27002,0.098446558,65,27002
14940,72,11118,113.4489796,2.14284427,72,27294,0.05629601,72,27294
14945,79,11501,117.3571429,1.829207607,79,27627,0.062162859,79,27627
14950,78,11721,122.09375,1.45103998,78,27897,0.06441561,78,27897
14955,79,12089,125.9270833,1.999977102,79,28126,0.077383073,79,28126
14960,81,12486,126.1212121,1.986109548,81,28462,0.059854384,81,28462
14965,77,12845,131.0714286,1.790347073,77,28794,0.064007573,77,28794
14970,78,13227,137.78125,2.087726166,78,29108,0.087392792,78,29108
14975,78,13617,143.3368421,2.279573201,78,29443,0.056289775,78,29443
14980,75,13656,143.7473684,1.866977117,75,29062,0.078299919,75,29062
14985,68,13462,147.9340659,2.048469788,68,28550,0.085699558,68,28550
14990,63,13362,139.1875,3.229075219,63,27620,0.123261672,63,27620
14995,54,13148,142.9130435,3.027146946,54,27803,0.13050354,54,27803
15000,56,13117,147.3820225,2.461403814,56,27967,0.118149004,56,27967
15005,64,13420,142.7659574,2.450255203,64,28210,0.103894818,64,28210
15010,68,13611,138.8877551,1.827277398,68,28431,0.087563956,68,28431
15015,67,13838,141.2040816,1.679393247,67,28613,0.076506915,67,28613
15020,72,14189,136.4326923,2.666724928,72,28819,0.09590724,72,28819
15025,78,14575,142.8921569,2.710081253,78,29125,0.094055961,78,29125
15030,80,14975,149.75,2.457317693,80,29465,0.097593199,80,29465
15035,76,15135,159.3157895,1.852048554,76,29327,0.064553674,76,29327
15040,69,15178,161.4680851,2.25392032,69,28872,0.097667519,69,28872
15045,64,15209,161.7978723,3.057206987,64,28039,0.116064278,64,28039
15050,55,15113,160.7765957,2.860265128,55,28199,0.130129325,55,28199
15055,56,15191,170.6853933,2.703424784,56,28324,0.135409038,56,28324
15060,63,15492,166.5806452,2.308303025,63,28552,0.076484089,63,28552
15065,66,15683,160.0306122,2.11821868,66,28757,0.102367672,66,28757
15070,65,15924,162.4897959,1.946333208,65,28927,0.077749753,65,28927
15075,70,16264,159.4509804,2.687330457,70,29130,0.09701243,70,29130
15080,78,16647,171.6185567,2.423750425,78,29429,0.078748815,78,29429
15085,75,16835,171.7857143,2.195894918,75,29311,0.075535917,75,29311
15090,68,16891,181.6236559,2.23255009,68,29127,0.081896631,68,29127
15095,64,16995,180.7978723,2.842803847,64,28702,0.097867355,64,28702
15100,54,17013,186.956044,2.671576747,54,28896,0.122690565,54,28896
15105,50,17101,192.1460674,2.805256832,50,29039,0.150466744,50,29039
15110,60,17380,184.893617,2.964045026,60,29235,0.119079932,60,29235
15115,63,17617,179.7653061,2.377834832,63,29228,0.094860543,63,29228
15120,65,17854,187.9368421,2.090398954,65,29182,0.078238589,65,29182
15125,64,18078,180.78,2.969604447,64,29008,0.116700588,64,29008
15130,56,18271,190.3229167,2.559903376,56,29212,0.109361877,56,29212
15135,58,18515,196.9680851,2.60971378,58,29374,0.144668875,58,29374
15140,64,18815,191.9897959,2.742764724,64,29589,0.09841087,64,29589
15145,67,18799,180.7596154,2.144731668,67,29705,0.081397907,67,29705
15150,68,18971,187.8316832,2.183230971,68,29752,0.088626206,68,29752
15155,80,19338,185.9423077,2.295271364,80,29885,0.06867754,80,29885
15160,80,19680,191.0679612,2.065423486,80,30183,0.064723318,80,30183
15165,80,20068,198.6930693,2.255308171,80,30457,0.07232747,80,30457
15170,80,20468,204.68,2.449366701,80,30777,0.062233908,80,30777
15175,77,20613,206.13,2.361156076,77,30877,0.092957614,77,30877
15180,71,20581,223.7065217,1.583616861,71,30850,0.066380905,71,30850
15185,66,20621,210.4183673,2.711904173,66,30734,0.106488946,66,30734
15190,54,20548,218.5957447,2.745877232,54,30859,0.127145254,54,30859
15195,55,20627,217.1263158,3.1219688,55,31003,0.156831462,55,31003
15200,61,20918,220.1894737,2.999140832,61,31197,0.112967579,61,31197
15205,68,21243,212.43,2.575756672,68,31432,0.105976281,68,31432
15210,77,21610,220.5102041,1.727663471,77,31709,0.072426386,77,31709
